Bil,Peringkat Sekolah,PPD,Kod Sekolah,NamaSekolah,AlamatSurat,PoskodSurat,BandarSurat,Negeri,NoTelefon,NoFax,CountOfKPUtama,TOTAL_STUDENT,RATIO_STUDENT_RATIO,Lat,Lng
1732,Rendah,PPD PETALING PERDANA,BBD8455,SJK(T) LDG KINRARA,"JLN.PUCHONG, PETALING, PUCHONG",47100,PUCHONG,SELANGOR,0380767691,0380767691,39,624,16,2.9997734,101.6188414
1733,Rendah,PPD PETALING UTAMA,BBD8456,SJK(T) RRI SUNGAI BULOH,"RRI,SUNGAI BULOH",47000,SUNGAI BULOH,SELANGOR,0361576179,0361576179,26,350,13.46153846,3.2061111,101.5797222
1734,Rendah,PPD GOMBAK,BBD8457,SJK(T) SARASWATHY,SUNGAI BULOH,47000,SUNGAI BULOH,SELANGOR,0361565751,0361565751,41,627,15.29268293,3.2061111,101.5797222
1735,Rendah,PPD PETALING UTAMA,BBD8458,SJK(T) VIVEKANANDA,JALAN TEMPLER,46050,PETALING JAYA,SELANGOR,0379563829,0379563829,61,791,12.96721311,3.0948833,101.6432924
1736,Rendah,PPD PETALING PERDANA,BBD8459,SJK(T) HICOM,"JALAN SELAYANG27/27,SEKSYEN27",40000,SHAH ALAM,SELANGOR,0351917260,0351917260,17,225,13.23529412,0,0
1737,Rendah,PPD PETALING PERDANA,BBD8461,SJK(T) LADANG EBOR,BATU TIGA,40000,SHAH ALAM,SELANGOR,0356221504,0356221504,12,104,8.666666667,3.0797788,101.5077573
1738,Rendah,PPD PETALING PERDANA,BBD8462,SJK(T) LDG GLENMARIE,"JALAN SUBANG, BATU TIGA",40000,SHAH ALAM,SELANGOR,0378472150,0378472150,12,80,6.666666667,0,0
1739,Rendah,PPD PETALING PERDANA,BBD8463,SJK(T) LADANG MIDLANDS,JALAN PLUMBUM 7/100,40000,SHAH ALAM,SELANGOR,0355103239,0355101745,15,152,10.13333333,3.0713843,101.4879059
1740,Rendah,PPD KLANG,BBD8464,SJK(T) LADANG NORTH HUMMOCK,"LADANG NORTH HUMMOCK, BATU 5, JALAN MERU",41050,KLANG,SELANGOR,0333443602,0333443602,23,229,9.956521739,3.1067514,101.4423229
1741,Rendah,PPD PETALING PERDANA,BBD8466,SJK(T) LDG RASAK,"LOT (1A),JALAN METAFASA U16/1A ,BUKIT SUBANG",40160,SHAH ALAM,SELANGOR,0126781165,TIADA,14,133,9.5,37.8338245,-85.9202327
1742,Rendah,PPD PETALING UTAMA,BBD8467,SJK(T) SEAPORT,"JALAN PJS 6/4, KAMPUNG LINDUNGAN ",46150,PETALING JAYA,SELANGOR,,,17,190,11.17647059,3.0767143,101.6171233
1743,Rendah,PPD PETALING PERDANA,BBD8468,SJK(T) SG  RENGGAM,"18/1, JALAN PINANG, SEKSYEN 18",40200,SHAH ALAM,SELANGOR,0355419445,0355419445,58,930,16.03448276,3.0470817,101.517572
1744,Rendah,PPD PETALING PERDANA,BBD8469,SJK(T) LDG SEAFIELD,JALAN USJ  20/8 UEP SUBANG JAYA,47630,SUBANG JAYA,SELANGOR,0380234548,0380234548,11,90,8.181818182,3.0336898,101.5892799
1745,Rendah,PPD PETALING PERDANA,BBD8470,SJK(T) TUN SAMBANTHAN,"KOMPLEKS SEK. WAWASAN,USJ 15, PERSIARAN KEWAJIPAN",47630,SUBANG JAYA,SELANGOR,0380242530,0380242516,38,630,16.57894737,37.9701535,-87.3612205
1746,Rendah,PPD SEPANG,BBD9452,SJK(T) LADANG AMPAR TENANG,"P/S 15, LDG AMPAR TENANG,",43800,DENGKIL,SELANGOR,0387687977,0387687977,11,68,6.181818182,0,0
1747,Rendah,PPD SEPANG,BBD9453,SJK(T) LADANG BUTE,"LADANG BUTE,43900 SEPANG, SELANGOR",43900,SEPANG,SELANGOR,012-6014907,TIADA,10,29,2.9,2.691369,101.7505271
1748,Rendah,PPD SEPANG,BBD9454,SJK(T) BANDAR BARU SALAK TINGGI,BANDAR BARU SALAK TINGGI,43900,SEPANG,SELANGOR,0387061596,0387061596,26,297,11.42307692,2.8255556,101.7130556
1749,Rendah,PPD SEPANG,BBD9455,SJK(T) DENGKIL,DENGKIL,43800,DENGKIL,SELANGOR,0387687984,0387687984,24,279,11.625,2.85939,101.6789782
1750,Rendah,PPD SEPANG,BBD9457,SJK(T) TAMAN PERMATA,TAMAN PERMATA,43800,DENGKIL,SELANGOR,0387680253,0387680586,18,175,9.722222222,2.85939,101.6789782
1751,Rendah,PPD SEPANG,BBD9458,SJK(T) SEPANG,JALAN KELAB,43900,SEPANG,SELANGOR,0331421992,0331421992,27,256,9.481481481,2.693673,101.7495068
1752,Rendah,PPD SEPANG,BBD9460,SJK(T) TELUK MERBAU,"LADANG TELUK MERBAU,",43950,SUNGAI PELEK,SELANGOR,0331421593,0331421593,32,387,12.09375,0,0
1753,Rendah,PPD SEPANG,BBD9461,SJK(T) LDG WEST COUNTRY 'BARAT',"PETI SURAT 84,43000 KAJANG, SELANGOR",43000,KAJANG,SELANGOR,0387312026,TIADA,12,91,7.583333333,2.7308602,101.935017
1754,Menengah,PPD KLANG,BEA0091,SMK RAJA MAHADI,TAMAN KLANG JAYA,41200,KLANG,SELANGOR,0333231923,0333242091,129,2240,17.36434109,3.0054768,101.4495309
1755,Menengah,PPD KLANG,BEA0092,SMK RAJA LUMU,"JALAN RAJA LUMU, PANDAMARAN",42000,PELABUHAN KLANG,SELANGOR,0331685844,0331654349,80,1122,14.025,3.014288,101.4158384
1756,Menengah,PPD KLANG,BEA0093,SMK TENGKU AMPUAN RAHIMAH,PERSIARAN RAJA MUDA MUSA,41200,KLANG,SELANGOR,0333718582,0333737929,122,1969,16.13934426,3.0354225,101.4415884
1757,Menengah,PPD KLANG,BEA0094,SMK TENGKU AMPUAN JEMAAH,JALAN PANDAMARAN,42000,PELABUHAN KLANG,SELANGOR,0331686939,0331657834,126,2295,18.21428571,3.0058294,101.4115867
1758,Menengah,PPD KLANG,BEA0095,SMK TENGKU IDRIS SHAH,JALAN TAP,42200,KAPAR,SELANGOR,0332508368,0332501104,139,2273,16.35251799,3.1252401,101.3998518
1759,Menengah,PPD KLANG,BEA0096,SMK SULTAN ABDUL SAMAD,"JALAN LANDASAN, BUKIT KUDA",41300,KLANG,SELANGOR,0333414198,0333446984,75,898,11.97333333,3.0464256,101.4598207
1760,Menengah,PPD KLANG,BEA0097,SMK PULAU INDAH,"LOT PT 79478 PERSIARAN PULAU LUMUT, K12 SEKSYEN 10",42920,PELABUHAN KLANG,SELANGOR,0331012046,0331013046,74,1058,14.2972973,3.044917,101.4455621
1761,Menengah,PPD KLANG,BEA0099,SMK SRI ISTANA,JALAN ISTANA,41000,KLANG,SELANGOR,0333724846,0333730941,57,716,12.56140351,3.0370383,101.4460092
1762,Menengah,PPD KLANG,BEA0100,SMK RANTAU PANJANG,JALAN KAPAR,42100,KLANG,SELANGOR,0332911004,0332906367,162,2663,16.4382716,3.067855,101.4113059
1763,Menengah,PPD KLANG,BEA0101,SMK (P) KAPAR,PERSIARAN HAMZAH ALANG,42200,KAPAR,SELANGOR,0332506565,0332501049,135,2050,15.18518519,3.136174,101.4075414
1764,Menengah,PPD KLANG,BEA0102,SMK PENDAMARAN JAYA,"JALAN YOUNG, PANDAMARAN",42000,PELABUHAN KLANG,SELANGOR,0331682398,0331672398,104,1683,16.18269231,3.0126326,101.4180338
1765,Menengah,PPD KLANG,BEA0103,SMK TELOK GADONG,"JALAN SERAMPANG 3, OFF JALAN TELUK PULAI",41100,KLANG,SELANGOR,0333710804,0333722259,150,2263,15.08666667,3.0406585,101.4338862
1766,Menengah,PPD KLANG,BEA0104,SMK SRI ANDALAS,"JALAN SRI DAMAK 10, TAMAN SRI ANDALAS",41200,KLANG,SELANGOR,0333737394,0333730981,129,2169,16.81395349,3.0197888,101.4518157
1767,Menengah,PPD KLANG,BEA0105,SMK JALAN KEBUN,BATU 7 JALAN KEBUN SEKSYEN 32,40460,SHAH ALAM,SELANGOR,60351613964,0351618324,159,2929,18.42138365,2.9972763,101.4965991
1768,Menengah,PPD KLANG,BEA0106,SMK KAMPUNG JAWA,JALAN RAJA NONG,41000,KLANG,SELANGOR,0333734348,0333722953,130,2023,15.56153846,3.028352,101.466417
1769,Menengah,PPD KLANG,BEA0107,SMK TAMAN  KLANG UTAMA,"PERSIARAN SG. KERAMAT, TAMAN KLANG UTAMA",42100,KLANG,SELANGOR,0332918081,0332904276,114,1613,14.14912281,3.044917,101.4455621
1770,Menengah,PPD KLANG,BEA0108,SMK KOTA KEMUNING,"LOT. 4, JLN ANGGERIK DORITIS 31/143, KOTA KEMUNING",40460,SHAH ALAM,SELANGOR,0351219140,0351219148,149,3000,20.13422819,2.984636,101.5402157
1771,Menengah,PPD KLANG,BEA0109,SMK BANDAR BARU SULTAN SULEIMAN,LEBUH SULTAN ABDUL SAMAD,42000,PELABUHAN KLANG,SELANGOR,0331760464,0331760466,73,1124,15.39726027,3.031575,101.382692
1772,Menengah,PPD KLANG,BEA0110,SMK SUNGAI KAPAR INDAH,"JALAN HARAPAN 3A, TAMAN SUNGAI KAPAR INDAH",42200,KAPAR,SELANGOR,0332903121,0332903122,171,2781,16.26315789,3.0975658,101.3769091
1773,Menengah,PPD KLANG,BEA0111,SMK SHAHBANDARAYA,JALAN RAJA NONG,41000,KLANG,SELANGOR,0333714653,0333714417,131,1935,14.77099237,3.0169531,101.4668723
1774,Menengah,PPD KLANG,BEA0112,SMK BATU UNJUR,"JALAN NILAM 1, BANDAR BUKIT TINGGI",41200,KLANG,SELANGOR,0333244054,0333244079,137,2375,17.33576642,3.0108337,101.4362153
1775,Menengah,PPD KLANG,BEA0113,SEKOLAH MENENGAH KEBANGSAAN BUKIT TINGGI KLANG,JALAN BATU NILAM 1,41200,KLANG,SELANGOR,0173879391,,28,412,14.71428571,3.0108337,101.4362153
1776,Menengah,PPD KUALA LANGAT,BEA1064,SMK JENJAROM,KG JENJAROM,42600,JENJAROM,SELANGOR,0331913977,0331913977,109,1529,14.02752294,2.861692,101.4878714
1777,Menengah,PPD KUALA LANGAT,BEA1065,SMK JUGRA,JALAN SULTAN ABDUL SAMAD,42700,BANTING,SELANGOR,0331201808,0331203946,116,1721,14.8362069,2.8191425,101.4486363
1778,Menengah,PPD KUALA LANGAT,BEA1066,SMK TELOK DATOK,JALAN SULTAN ABDUL SAMAD,42700,BANTING,SELANGOR,0331871303,0331871303,122,1313,10.76229508,2.818358,101.5202379
1779,Menengah,PPD KUALA LANGAT,BEA1068,SMK BATU LAUT,TANJONG SEPAT,42800,TANJONG SEPAT,SELANGOR,0331481233,0331481233,57,625,10.96491228,2.7023274,101.5475409
1780,Menengah,PPD KUALA LANGAT,BEA1069,SMK TELOK PANGLIMA GARANG,P POS TELOK,42500,TELOK PANGLIMA GARANG,SELANGOR,0331227914,0331229899,190,3020,15.89473684,2.909686,101.468448
1781,Menengah,PPD KUALA LANGAT,BEA1070,SMK BUKIT CHANGGANG,BUKIT CHANGGANG,42700,BANTING,SELANGOR,0331491295,0331491458,106,1647,15.53773585,2.8241667,101.625
1782,Menengah,PPD KUALA LANGAT,BEA1071,SMK BANTING,"TELOK DATOK, KUALA LANGAT",42700,BANTING,SELANGOR,0331856088,0331812411,93,1505,16.1827957,2.8259119,101.537359
1783,Menengah,PPD KUALA LANGAT,BEA1072,SMK SIJANGKANG JAYA,KG. MEDAN,42500,TELOK PANGLIMA GARANG,SELANGOR,0331229403,0331228542,130,1944,14.95384615,2.909686,101.468448
1784,Menengah,PPD KUALA LANGAT,BEA1073,SMK BANDAR BANTING,PERSIARAN MAJLIS,42700,BANTING,SELANGOR,0331874817,0331802409,111,1692,15.24324324,2.8028856,101.498365
1785,Menengah,PPD KUALA LANGAT,BEA1074,SEKOLAH MENENGAH SAINS BANTING,"JALAN SULTAN SULEIMAN SHAH , JUGRA",42700,BANTING,SELANGOR,0331201597,0331201623,68,840,12.35294118,2.839324,101.4468376
1786,Menengah,PPD KUALA SELANGOR,BEA3074,SMK SERI TANJUNG,JALAN KERAMAT TANJUNG,45000,KUALA SELANGOR,SELANGOR,0332891164,0332896751,118,1546,13.10169492,3.340184,101.249762
1787,Menengah,PPD KUALA SELANGOR,BEA3075,SMK DATO HARUN,"BATU 8, JALAN BERNAM",45500,TANJONG KARANG,SELANGOR,0332698151,0332692769,113,1641,14.52212389,0,0
1788,Menengah,PPD KUALA SELANGOR,BEA3077,SMK RAJA MUDA MUSA,JALAN BUKIT BADONG,45600,BESTARI JAYA,SELANGOR,0332719091,0332717226,114,1488,13.05263158,3.3460325,101.4131939
1789,Menengah,PPD KUALA SELANGOR,BEA3078,SMK JERAM,"JALAN SIMPANG TIGA,",45800,JERAM,SELANGOR,0332647696,0332646418,88,1212,13.77272727,3.2252803,101.3559512
1790,Menengah,PPD KUALA SELANGOR,BEA3079,SMK SG. BURONG,"BATU 12, LAPIS 3, SUNGAI BURONG",45500,TANJONG KARANG,SELANGOR,0332698341,0332698341,54,763,14.12962963,0,0
1791,Menengah,PPD KUALA SELANGOR,BEA3080,SMK TIRAM JAYA,"JALAN SEKEMBANG, KG. SERI TIRAM JAYA",45500,TANJONG KARANG,SELANGOR,0332695667,0332695667,57,592,10.38596491,0,0
1792,Menengah,PPD KUALA SELANGOR,BEA3081,SMK RANTAU PANJANG,"KM. 16, JALAN RAWANG, RANTAU PANJANG",45600,BESTARI JAYA,SELANGOR,0332719587,0332719587,30,342,11.4,0,0
1793,Menengah,PPD KUALA SELANGOR,BEA3082,SMK PENGKALAN PERMATANG,PASIR PENAMBANG,45000,KUALA SELANGOR,SELANGOR,0332893611,0332811761,82,979,11.93902439,3.349901,101.2530089
1794,Menengah,PPD KUALA SELANGOR,BEA3083,SM SAINS KUALA SELANGOR,BANDAR MALAWATI,45000,KUALA SELANGOR,SELANGOR,0332891868,0332896631,66,760,11.51515152,3.340184,101.249762
1795,Menengah,PPD KUALA SELANGOR,BEA3084,SMK SAUJANA UTAMA,"PERSIARAN SAUJANA 3, SAUJANA UTAMA",47000,SUNGAI BULOH,SELANGOR,0360386997,0360383118,169,2655,15.71005917,0,0
1796,Menengah,PPD KUALA SELANGOR,BEA3085,SMK PUNCAK ALAM,"JALAN MAHKOTA IMPIAN 2/1, SEKSYEN 2",42300,BANDAR PUNCAK ALAM,SELANGOR,0333928216,0333928246,157,2353,14.98726115,0,0
1797,Menengah,PPD KUALA SELANGOR,BEA3086,SMK KUALA SELANGOR,"KM1,JALAN RAWANG",45000,KUALA SELANGOR,SELANGOR,0332811762,0332811760,44,669,15.20454545,3.349615,101.287012
1798,Menengah,PPD KUALA SELANGOR,BEA3087,SMK BUKIT KUCHING TENGAH,JALAN TAHIR MANAN,45800,JERAM,SELANGOR, 0192560264,TIADA,66,1030,15.60606061,3.2631802,101.3460121
1799,Menengah,PPD KUALA SELANGOR,BEA3088,SEKOLAH MENENGAH KEBANGSAAN PUNCAK ALAM 3,JALAN ASTANA 13/2,42300,PUNCAK ALAM,SELANGOR,0333921627,0333921767,34,490,14.41176471,3.2309706,101.4477562
1800,Menengah,PPD HULU LANGAT,BEA4601,SMK TAMAN TASIK,JALAN TASIK TAMBAHAN 2,68000,AMPANG,SELANGOR,0342912049,0342932049,153,2021,13.20915033,3.1258145,101.7727231
1801,Menengah,PPD HULU LANGAT,BEA4603,SMK BANDAR BARU BANGI,"JALAN 1/7E, BANDAR BARU BANGI,",43650,BANDAR BARU BANGI,SELANGOR,0389250245,0389251590,119,1997,16.78151261,2.9481831,101.7693765
1802,Menengah,PPD HULU LANGAT,BEA4604,SMK SULTAN ABDUL AZIZ SHAH (INTEG),"KM 22, JALAN CHERAS",43000,KAJANG,SELANGOR,0387376387,0387371267,163,2308,14.1595092,3.02995,101.7699418
1803,Menengah,PPD HULU LANGAT,BEA4605,SMK KHIR JOHARI,JALAN SEMENYIH,43700,BERANANG,SELANGOR,0387667230,0387669652,59,853,14.45762712,2.888866,101.870367
1804,Menengah,PPD HULU LANGAT,BEA4606,SMK ABDUL JALIL,"BT 14, P POS HULU LANGAT",43100,HULU LANGAT,SELANGOR,0390211332,0390214452,150,2415,16.1,3.113117,101.815673
1805,Menengah,PPD HULU LANGAT,BEA4608,SMK ENGKU HUSAIN,KAMPUNG BARU CINA (SEMENYIH),43500,SEMENYIH,SELANGOR,0387238285,0387242569,168,3134,18.6547619,2.9611225,101.82103
1806,Menengah,PPD HULU LANGAT,BEA4609,SMK TAMAN KOSAS,"JALAN KOSAS 2/2, TAMAN KOSAS",68000,AMPANG,SELANGOR,0342936130,0342958742,137,2325,16.97080292,3.1482138,101.771617
1807,Menengah,PPD HULU LANGAT,BEA4610,SMK TAMAN SERAYA,JALAN BUNGA MELATI 8,56100,AMPANG,SELANGOR,0342923696,0342953820,106,1728,16.30188679,3.114231,101.761145
1808,Menengah,PPD HULU LANGAT,BEA4611,SMK PERIMBUN,"KM.16, JALAN CHERAS",43200,CHERAS,SELANGOR,0390745828,0390745828,147,2338,15.9047619,3.02995,101.7699418
1809,Menengah,PPD HULU LANGAT,BEA4612,SMK TASEK PERMAI,"JALAN PERMAI K,",68000,AMPANG,SELANGOR,0342961829,0342961009,63,880,13.96825397,3.1253548,101.7802589
1810,Menengah,PPD HULU LANGAT,BEA4613,SMK JALAN REKO,JALAN REKO,43000,KAJANG,SELANGOR,0387372912,0387390225,135,1841,13.63703704,2.9667663,101.7902913
1811,Menengah,PPD HULU LANGAT,BEA4614,SMK JALAN TIGA,JALAN 3/4,43650,BANDAR BARU BANGI,SELANGOR,0389261755,0389262755,130,2216,17.04615385,2.9445781,101.7804006
1812,Menengah,PPD HULU LANGAT,BEA4615,SMK PANDAN JAYA,"JALAN PANDAN 5, PANDAN JAYA",55100,CHERAS,SELANGOR,0392838235,0392837919,134,1841,13.73880597,0,0
1813,Menengah,PPD HULU LANGAT,BEA4616,SMK PANDAN INDAH,"JALAN PANDAN ILMU,",55100,AMPANG,SELANGOR,0342956866,0342957566,130,2053,15.79230769,3.125175,101.750982
1814,Menengah,PPD HULU LANGAT,BEA4617,SMK CHERAS PERDANA,"LORONG CP5/39, TMN CHERAS PERDANA, BT 9 3/4,",43200,CHERAS,SELANGOR,0390769576,0390750210,107,1502,14.03738318,0,0
1815,Menengah,PPD HULU LANGAT,BEA4618,SMK DATO' AHMAD RAZALI,"JALAN 13A, AMPANG JAYA",68000,AMPANG,SELANGOR,0342511650,0342510377,72,986,13.69444444,6.4387649,100.2673736
1816,Menengah,PPD GOMBAK,BEA4619,SMK BUKIT INDAH,TAMAN BUKIT INDAH,68000,AMPANG,SELANGOR,0342964989,0342965157,84,1305,15.53571429,3.1556579,101.7766396
1817,Menengah,PPD HULU LANGAT,BEA4620,SMK CHERAS JAYA,"JALAN 3/13, TAMAN CHERAS JAYA, BALAKONG",43200,CHERAS,SELANGOR,0390805423,0390750522,147,2404,16.3537415,3.0256822,101.738147
1818,Menengah,PPD HULU LANGAT,BEA4621,SMK SAUJANA IMPIAN,"KM22, JALAN CHERAS,",43000,KAJANG,SELANGOR,0387397609,0387331602,164,2665,16.25,0,0
1819,Menengah,PPD HULU LANGAT,BEA4622,SMK BANDAR BARU AMPANG,BANDAR BARU AMPANG,68000,AMPANG,SELANGOR,0342957800,0342959800,82,1319,16.08536585,3.14556,101.7692888
1820,Menengah,PPD HULU LANGAT,BEA4623,SMK BANDAR BARU SUNGAI LONG,"JALAN SUNGAI LONG, BDR BARU SUNGAI LONG",43000,KAJANG,SELANGOR,0390753549,0390753784,183,3112,17.00546448,0,0
1821,Menengah,PPD HULU LANGAT,BEA4624,SMK JALAN EMPAT,JALAN 4/10 SEKSYEN 4,43650,BANDAR BARU BANGI,SELANGOR,0389258028,0389254749,91,1398,15.36263736,2.9459098,101.7679872
1822,Menengah,PPD HULU LANGAT,BEA4625,SMK KAJANG UTAMA,TAMAN KAJANG UTAMA,43000,KAJANG,SELANGOR,0387338414,0387338414,98,1143,11.66326531,2.9737493,101.7958728
1823,Menengah,PPD HULU LANGAT,BEA4626,SMK TAMAN JASMIN 2,"JALAN KP 3/1, KAJANG PRIMA",43000,KAJANG,SELANGOR,0387344522,0387345925,151,2661,17.62251656,0,0
1824,Menengah,PPD HULU LANGAT,BEA4627,SMK DUSUN NANDING,"KM 17, JALAN HULU LANGAT",43100,HULU LANGAT,SELANGOR,0390756715,0390756715,126,1918,15.22222222,3.0949068,101.7970617
1825,Menengah,PPD HULU LANGAT,BEA4628,SMK BANDAR TASIK KESUMA,"JALAN KESUMA 7/1, BANDAR TASIK KESUMA",43700,BERANANG,SELANGOR,0387667599,0387660669,126,2006,15.92063492,2.8982501,101.8728404
1826,Menengah,PPD HULU LANGAT,BEA4629,SMK BANDAR DAMAI PERDANA,"JALAN  DAMAI PERDANA 2, CHERAS (HULU LANGAT)",56000,KUALA LUMPUR,SELANGOR,0391012514,0391021605,139,2373,17.07194245,3.139003,101.686855
1827,Menengah,PPD HULU LANGAT,BEA4630,SMK BANDAR TUN HUSSEIN ONN 2,"PERSIARAN SUADAMAI, BANDAR TUN HUSSEIN ONN",43200,CHERAS,SELANGOR,0390766753,0390763467,158,2357,14.91772152,3.0526779,101.7618532
1828,Menengah,PPD HULU LANGAT,BEA4631,SMK PANDAN MEWAH,"JALAN PANDAN MEWAH 1, PANDAN MEWAH",55100,KUALA LUMPUR,SELANGOR,0342954210,0342977040,115,1831,15.92173913,3.139003,101.686855
1829,Menengah,PPD HULU LANGAT,BEA4632,SMK BANDAR RINCHING,SEKSYEN 5,43500,SEMENYIH,SELANGOR,0387247578,0387248206,148,2259,15.26351351,2.9281605,101.861373
1830,Menengah,PPD HULU LANGAT,BEA4633,SMK BANDAR SERI PUTRA,"PERSIARAN SERI PUTRA 1, BANDAR SERI PUTRA",43000,KAJANG,SELANGOR,03-89265675,03-89265682,125,2152,17.216,2.8867064,101.7860943
1831,Menengah,PPD HULU LANGAT,BEA4634,SMK DESA SERDANG,"JALAN DESA SERDANG 10, TAMAN DESA SERDANG",43300,SERI KEMBANGAN,SELANGOR,0389408523,0389408642,47,760,16.17021277,3.0121701,101.7277088
1832,Menengah,PPD HULU SELANGOR,BEA5061,SMK KUALA KUBU BHARU,"JALAN KOLAM AIR,",44000,KUALA KUBU BHARU,SELANGOR,0360641162,0360641428,100,1117,11.17,3.560932,101.658546
1833,Menengah,PPD HULU SELANGOR,BEA5062,SMK KAMPONG SOEHARTO,FELDA KG. SOEHARTO,44010,KUALA KUBU BHARU,SELANGOR,0360461193,0360461193,48,511,10.64583333,3.560932,101.658546
1834,Menengah,PPD HULU SELANGOR,BEA5063,SMK SUNGAI CHOH,KG. SUNGAI CHOH,48000,RAWANG,SELANGOR,0360916081,0360933750,69,803,11.63768116,3.3605216,101.5361726
1835,Menengah,PPD HULU SELANGOR,BEA5064,SMK KALUMPANG,JALAN RUMAH MURAH KALUMPANG,44100,KERLING,SELANGOR,0360491676,0360491629,48,600,12.5,3.638709,101.5729639
1836,Menengah,PPD HULU SELANGOR,BEA5065,SMK GEDANGSA,KAMPUNG GEDANGSA,44020,KUALA KUBU BHARU,SELANGOR,0360461340,0360461150,36,252,7,3.738607,101.3814059
1837,Menengah,PPD HULU SELANGOR,BEA5066,SMK BUKIT SENTOSA,"BANDAR BARU BUKIT SENTOSA,",48300,RAWANG,SELANGOR,0360283611,0360284694,131,2170,16.5648855,3.401805,101.567412
1838,Menengah,PPD HULU SELANGOR,BEA5067,SM SAINS HULU SELANGOR,"HULU YAM BHARU,",44300,BATANG KALI,SELANGOR,0360753838,0360751416,66,800,12.12121212,3.427953,101.659144
1839,Menengah,PPD HULU SELANGOR,BEA5068,SMK AMPANG PECAH,JALAN HAMZAH,44000,KUALA KUBU BHARU,SELANGOR,0360644109,0360644109,75,965,12.86666667,3.560932,101.658546
1840,Menengah,PPD HULU SELANGOR,BEA5069,SMK BANDAR BARU BATANG KALI,"SEKSYEN 3, BANDAR UTAMA BATANG KALI",44300,BATANG KALI,SELANGOR,0360573820,0360573516,112,1748,15.60714286,3.462513,101.654915
1841,Menengah,PPD HULU SELANGOR,BEA5070,SMK BANDAR SUNGAI BUAYA,BANDAR SUNGAI BUAYA,48010,RAWANG,SELANGOR,0360285382,0360283771,70,1034,14.77142857,3.320482,101.5759238
1842,Menengah,PPD HULU SELANGOR,BEA5071,SMK TAMAN BUNGA RAYA (1),BUKIT BERUNTUNG,48300,RAWANG,SELANGOR,0360216189,0360216189,127,1861,14.65354331,3.4243887,101.5568671
1843,Menengah,PPD HULU SELANGOR,BEA5072,SMK SERENDAH,JALAN CEMPAKA,48200,SERENDAH,SELANGOR,0360815854,0360812418,116,1751,15.09482759,3.3613725,101.5676118
1844,Menengah,PPD HULU SELANGOR,BEA5073,SMK BUKIT SENTOSA 2,"JALAN ANGGERIK 4, BANDAR BARU BUKIT SENTOSA 7",48300,RAWANG,SELANGOR,0360212116,0360212120,107,1867,17.44859813,0,0
1845,Menengah,PPD SABAK BERNAM,BEA6041,SMK UNGKU AZIZ,JALAN RAJA CHULAN,45200,SABAK BERNAM,SELANGOR,0332161275,0332163640,104,1194,11.48076923,3.7703992,100.9854913
1846,Menengah,PPD SABAK BERNAM,BEA6042,SMK MUNSHI ABDULLAH,"BATU 10, JALAN BESAR",45100,SUNGAI AIR TAWAR,SELANGOR,0332136226,0332138122,83,806,9.710843373,0,0
1847,Menengah,PPD SABAK BERNAM,BEA6043,SMK SUNGAI BESAR,JALAN PEGAWAI,45300,SUNGAI BESAR,SELANGOR,0332241331,0332244818,159,1790,11.25786164,3.6755832,100.9936678
1848,Menengah,PPD SABAK BERNAM,BEA6044,SMK BAGAN TERAP,"JALAN BESAR, PEKAN BAGAN TERAP",45300,SUNGAI BESAR,SELANGOR,60332161643,60332162096,80,835,10.4375,3.746866,101.056091
1849,Menengah,PPD SABAK BERNAM,BEA6045,SEKOLAH MENENGAH KEBANGSAAN AGAMA SABAK BERNAM,"JALAN SG. NIPAH BAROH, SIMPANG LIMA",45300,SUNGAI BESAR,SELANGOR,60332242894,60332243423,63,685,10.87301587,3.619105,101.0558311
1850,Menengah,PPD SABAK BERNAM,BEA6601,SMK DATO MUSTAFFA,"JALAN SEKOLAH, PASIR PANJANG",45400,SEKINCHAN,SELANGOR,0332410337,0332415044,91,1030,11.31868132,3.5664919,101.0730717
1851,Menengah,PPD GOMBAK,BEA7601,SMK GOMBAK SETIA,JALAN SERI SETIA,53100,GOMBAK,SELANGOR,0361896329,0361851355,173,2857,16.51445087,3.219137,101.715179
1852,Menengah,PPD GOMBAK,BEA7602,SMK TAMAN SELAYANG,JALAN SUNGAI TUA,68100,BATU CAVES,SELANGOR,0361896028,0361875303,107,1784,16.6728972,3.241248,101.673326
1853,Menengah,PPD GOMBAK,BEA7603,SMK LEMBAH KERAMAT,"JALAN AU4, LEMBAH KERAMAT",54200,KUALA LUMPUR,SELANGOR,0341072115,0341068711,91,1375,15.10989011,3.202292,101.7511492
1854,Menengah,PPD GOMBAK,BEA7604,SMK TAMAN EHSAN,"KEPONG, SELANGOR",52100,KUALA LUMPUR,SELANGOR,0362762618,0362755767,144,2089,14.50694444,3.2162129,101.6328435
1855,Menengah,PPD GOMBAK,BEA7605,SMK RAWANG,"KM 25.6, JALAN IPOH",48000,RAWANG,SELANGOR,0360917240,0360924881,146,2159,14.78767123,0,0
1856,Menengah,PPD GOMBAK,BEA7606,SMK TAMAN KERAMAT,JALAN ENGGANG TIMUR 4,54200,KUALA LUMPUR,SELANGOR,0342579837,0342574344,73,979,13.4109589,3.1715373,101.7446163
1857,Menengah,PPD GOMBAK,BEA7607,SMK SERI GOMBAK,TAMAN GREENWOOD,68100,BATU CAVES,SELANGOR,0361895384,0361869505,113,2001,17.7079646,3.2314691,101.7019814
